Date first seen          Duration Proto      Src IP Addr:Port          Dst IP Addr:Port     Flags Tos  Packets    Bytes      pps      bps    Bpp Flows
2022-05-02 01:53:21.533     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:25:34.151     1.002 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       70    96201       69   768071   1374     1
2022-05-02 01:12:53.743     1.062 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       67   745514   1374     1
2022-05-02 01:00:42.749     0.100 UDP           10.0.0.1:56884 ->   197.226.227.80:443   ........   0       22     9272      220   741760    421     1
2022-05-02 01:08:59.384     1.076 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       66   735814   1374     1
2022-05-02 01:48:48.237     0.006 TCP           10.0.0.1:47110 ->    102.132.96.35:443   ........   0       10      526     1666   701333     52     1
2022-05-02 01:20:02.079     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       58    79605       57   633041   1372     1
2022-05-02 01:32:29.186     0.060 TCP           10.0.0.1:38326 ->   104.244.42.130:443   ........   0       22     4614      366   615200    209     1
2022-05-02 01:12:28.655    15.220 UDP     197.226.227.80:443   ->         10.0.0.1:37761 ........   0      826    1.1 M       54   590814   1360     1
2022-05-02 01:32:29.196     0.050 TCP     104.244.42.130:443   ->         10.0.0.1:38326 ........   0       20     3634      400   581440    181     1
2022-05-02 01:48:10.049     0.064 TCP           10.0.0.1:38330 ->   104.244.42.130:443   ........   0       22     4614      343   576750    209     1
2022-05-02 01:27:53.719     0.068 TCP           10.0.0.1:38318 ->   104.244.42.130:443   ........   0       26     4774      382   561647    183     1
2022-05-02 01:00:39.385     0.008 TCP           10.0.0.1:38306 ->   104.244.42.130:443   ........   0       10      526     1250   526000     52     1
2022-05-02 01:31:55.917     0.008 TCP           10.0.0.1:38320 ->   104.244.42.130:443   ........   0       10      526     1250   526000     52     1
2022-05-02 01:48:10.057     0.056 TCP     104.244.42.130:443   ->         10.0.0.1:38330 ........   0       20     3634      357   519142    181     1
2022-05-02 01:45:38.666     0.070 TCP           10.0.0.1:49184 ->  172.217.170.170:443   ........   0       30     4458      428   509485    148     1
2022-05-02 01:06:19.854     0.146 TCP       52.85.218.46:443   ->         10.0.0.1:42550 ........   0       22     9242      150   506410    420     1
2022-05-02 01:13:47.570     1.038 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       47    64392       45   496277   1370     1
2022-05-02 01:52:12.615     0.374 UDP    172.217.170.206:443   ->         10.0.0.1:38825 ........   0       28    23092       74   493946    824     1
2022-05-02 01:06:23.194     0.254 TCP    172.217.170.174:443   ->         10.0.0.1:49112 ........   0       24    15586       94   490897    649     1
2022-05-02 01:52:12.627     0.254 TCP    172.217.170.206:443   ->         10.0.0.1:55408 ........   0       24    15586       94   490897    649     1
2022-05-02 01:10:03.119     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       45    61626       44   490067   1369     1
2022-05-02 01:06:23.096     0.368 UDP    172.217.170.174:443   ->         10.0.0.1:50858 ........   0       28    22522       76   489608    804     1
2022-05-02 01:48:10.009     0.004 TCP      102.132.96.35:443   ->         10.0.0.1:47110 ........   0        4      238     1000   476000     59     1
2022-05-02 01:52:55.479     0.004 TCP    172.217.170.206:443   ->         10.0.0.1:55408 ........   0        4      238     1000   476000     59     1
